Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
45914216,03/29/2020 12:26:15 PM,03/29/2020 02:35:10 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11375,66-35 108 STREET,108 STREET,66 ROAD,67 AVENUE,66 ROAD,67 AVENUE,,FOREST HILLS,108 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/29/2020 06:35:13 PM,06 QUEENS,4021750001,QUEENS,1026431,205079,PHONE,Unspecified,QUEENS,,,,,,,,40.72947058934010,-73.847808894681,"(40.72947058934011, -73.847808894681)"
45913162,03/29/2020 08:52:48 AM,03/29/2020 02:04:19 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11234,4207 AVENUE M,AVENUE M,FLATBUSH AVENUE,HARDEN STREET,FLATBUSH AVENUE,HARDEN STREET,,BROOKLYN,AVENUE M,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/29/2020 06:04:20 PM,18 BROOKLYN,3078400010,BROOKLYN,1002371,165491,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62089250417570,-73.93472493166960,"(40.62089250417568, -73.93472493166963)"
45912589,03/29/2020 01:21:16 PM,03/29/2020 01:38:52 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11693,87-15 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH   87 STREET,BEACH   88 STREET,BEACH   87 STREET,BEACH   88 STREET,,FAR ROCKAWAY,ROCKAWAY BEACH BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/29/2020 05:38:56 PM,14 QUEENS,4161310010,QUEENS,1036361,153341,ONLINE,Unspecified,QUEENS,,,,,,,,40.58740858405240,-73.81238089296850,"(40.58740858405237, -73.81238089296849)"
45911503,03/29/2020 11:03:04 AM,03/29/2020 11:37:14 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,11210,EAST   31 STREET,EAST   31 STREET,FARRAGUT PLACE,FARRAGUT ROAD,FARRAGUT PLACE,FARRAGUT ROAD,,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/29/2020 03:37:16 PM,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,
45913407,03/29/2020 05:43:26 PM,03/29/2020 09:27:15 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,11203,441 CLARKSON AVENUE,CLARKSON AVENUE,NEW YORK AVENUE,EAST   37 STREET,NEW YORK AVENUE,EAST   37 STREET,,BROOKLYN,CLARKSON AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 01:27:17 AM,09 BROOKLYN,3048290001,BROOKLYN,999570,178188,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65574833666380,-73.9447858006498,"(40.65574833666383, -73.9447858006498)"
45913680,03/29/2020 02:56:37 PM,03/29/2020 09:17:44 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11204,5901 BAY PARKWAY,BAY PARKWAY,59 STREET,60 STREET,59 STREET,60 STREET,,BROOKLYN,BAY PARKWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 01:17:46 AM,12 BROOKLYN,3065480001,BROOKLYN,990376,164138,PHONE,Unspecified,BROOKLYN,,,,,,,,40.617195214504200,-73.97793428138220,"(40.617195214504235, -73.97793428138216)"
45912063,03/29/2020 09:24:46 AM,03/29/2020 01:55:17 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10027,2328 12 AVENUE,12 AVENUE,WEST  132 STREET,WEST  133 STREET,WEST  132 STREET,WEST  133 STREET,,NEW YORK,12 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/29/2020 05:55:19 PM,09 MANHATTAN,1020040102,MANHATTAN,995545,237872,PHONE,Unspecified,MANHATTAN,,,,,,,,40.8195721188089,-73.95919193098870,"(40.8195721188089, -73.95919193098868)"
45913631,03/29/2020 06:35:22 PM,03/29/2020 08:58:42 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10302,172 PORT RICHMOND AVENUE,PORT RICHMOND AVENUE,NEW STREET,HARRISON AVENUE,NEW STREET,HARRISON AVENUE,,STATEN ISLAND,PORT RICHMOND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 12:58:44 AM,01 STATEN ISLAND,5010770051,STATEN ISLAND,947023,171363,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.63695020821030,-74.1341305903964,"(40.63695020821028, -74.1341305903964)"
45911982,03/29/2020 09:41:28 AM,03/29/2020 11:56:17 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,10035,2341 3 AVENUE,3 AVENUE,EAST  127 STREET,3 AVE-E  128 STREET PED OVPS,EAST  127 STREET,3 AVE-E  128 STREET PED OVPS,,NEW YORK,3 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/29/2020 03:56:18 PM,11 MANHATTAN,1017920001,MANHATTAN,1002318,232624,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80515656752060,-73.93473567531550,"(40.80515656752061, -73.93473567531554)"
45913893,03/29/2020 04:13:08 PM,03/29/2020 04:15:07 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,10023,158 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST   66 STREET,WEST   68 STREET,WEST   66 STREET,WEST   68 STREET,,NEW YORK,AMSTERDAM AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/29/2020 08:15:09 PM,07 MANHATTAN,1011587507,MANHATTAN,988668,221755,PHONE,Unspecified,MANHATTAN,,,,,,,,40.775341455058500,-73.98404866816930,"(40.775341455058474, -73.98404866816927)"
45913198,03/29/2020 01:32:49 PM,03/29/2020 02:34:01 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11374,61-35 JUNCTION BOULEVARD,JUNCTION BOULEVARD,HORACE HARDING EXPRESSWAY,62 DRIVE,HORACE HARDING EXPRESSWAY,62 DRIVE,,REGO PARK,JUNCTION BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/29/2020 06:34:02 PM,06 QUEENS,4020807501,QUEENS,1021894,206516,ONLINE,Unspecified,QUEENS,,,,,,,,40.733435269439100,-73.86417054458530,"(40.733435269439134, -73.86417054458532)"
45915212,03/29/2020 06:29:05 PM,03/29/2020 06:59:48 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11209,10007 4 AVENUE,4 AVENUE,100 STREET,101 STREET,100 STREET,101 STREET,,BROOKLYN,4 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/29/2020 10:59:50 PM,10 BROOKLYN,3061380009,BROOKLYN,974869,162485,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61265522311300,-74.03378786019110,"(40.61265522311298, -74.03378786019108)"
45915182,03/29/2020 06:45:13 PM,03/29/2020 07:40:22 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,11211,BEDFORD AVENUE,BEDFORD AVENUE,BEDFORD AVENUE,ROSS STREET,BEDFORD AVENUE,ROSS STREET,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/29/2020 11:40:24 PM,01 BROOKLYN,,BROOKLYN,994822,196052,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70478789896360,-73.96186984972370,"(40.70478789896356, -73.96186984972371)"
45915187,03/29/2020 01:08:54 PM,03/30/2020 12:41:36 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10451,277 EAST  162 STREET,EAST  162 STREET,MORRIS AVENUE,TELLER AVENUE,MORRIS AVENUE,TELLER AVENUE,,BRONX,EAST  162 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,03/30/2020 04:41:40 AM,04 BRONX,2024220055,BRONX,1007114,240349,ONLINE,Unspecified,BRONX,,,,,,,,40.82634841056030,-73.91738549689400,"(40.82634841056032, -73.91738549689398)"
45915220,03/29/2020 08:32:57 AM,03/29/2020 10:25:53 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10309,112 INDUSTRIAL LOOP,INDUSTRIAL LOOP,ARTHUR KILL ROAD,DERICK COURT,ARTHUR KILL ROAD,DERICK COURT,,STATEN ISLAND,INDUSTRIAL LOOP,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/29/2020 02:25:55 PM,03 STATEN ISLAND,5072060171,STATEN ISLAND,920251,139374,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.54899415843830,-74.23028797837940,"(40.54899415843832, -74.23028797837935)"
45914878,03/29/2020 09:48:57 AM,03/29/2020 12:35:10 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,10310,BARD AVENUE,BARD AVENUE,DENNIS M HOGAN WAY,BAKER PLACE,DENNIS M HOGAN WAY,BAKER PLACE,,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/29/2020 04:35:14 PM,Unspecified STATEN ISLAND,,STATEN ISLAND,,,PHONE,Unspecified,STATEN ISLAND,,,,,,,,,,
45915183,03/29/2020 11:20:24 AM,03/29/2020 12:51:18 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,10036,635 WEST   42 STREET,WEST   42 STREET,11 AVENUE,12 AVENUE,11 AVENUE,12 AVENUE,,NEW YORK,WEST   42 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/29/2020 04:51:23 PM,04 MANHATTAN,1010907501,MANHATTAN,984301,216698,PHONE,Unspecified,MANHATTAN,,,,,,,,40.76146240737880,-73.99981590122210,"(40.76146240737877, -73.99981590122208)"
45915188,03/29/2020 12:38:02 PM,03/29/2020 03:04:08 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11220,140 58 STREET,58 STREET,1 AVENUE,2 AVENUE,1 AVENUE,2 AVENUE,,BROOKLYN,58 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/29/2020 07:04:09 PM,07 BROOKLYN,3057780001,BROOKLYN,977905,174391,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64533737627990,-74.02286419138080,"(40.64533737627992, -74.02286419138082)"
45915213,03/29/2020 10:53:57 AM,03/29/2020 11:43:15 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10016,542 2 AVENUE,2 AVENUE,EAST   30 STREET,EAST   31 STREET,EAST   30 STREET,EAST   31 STREET,,NEW YORK,2 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/29/2020 03:43:18 PM,06 MANHATTAN,1009360001,MANHATTAN,990456,209732,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74234032298660,-73.9776041350353,"(40.74234032298657, -73.9776041350353)"
45915184,03/29/2020 08:42:00 PM,03/29/2020 10:26:30 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,10024,325 WEST   77 STREET,WEST   77 STREET,WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,,NEW YORK,WEST   77 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 02:26:34 AM,07 MANHATTAN,1011860009,MANHATTAN,988927,224709,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78344927103950,-73.98311148403570,"(40.78344927103954, -73.98311148403573)"
45914912,03/29/2020 07:28:17 PM,03/29/2020 10:53:38 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,11204,2015 60 STREET,60 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,,BROOKLYN,60 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/30/2020 02:53:40 AM,12 BROOKLYN,3055140072,BROOKLYN,989115,164849,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61914754396480,-73.98247586345090,"(40.61914754396475, -73.98247586345093)"
45915202,03/29/2020 08:25:55 AM,03/29/2020 09:59:39 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,10314,212 LIVERMORE AVENUE,LIVERMORE AVENUE,LATHROP AVENUE,LEONARD AVENUE,LATHROP AVENUE,LEONARD AVENUE,,STATEN ISLAND,LIVERMORE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/29/2020 01:59:41 PM,01 STATEN ISLAND,5004500023,STATEN ISLAND,945843,164730,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.618739003805900,-74.13834443337140,"(40.618739003805935, -74.13834443337137)"
45914908,03/29/2020 04:49:34 PM,03/29/2020 05:29:25 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,10475,2136 BARTOW AVENUE,BARTOW AVENUE,CO-OP CITY BOULEVARD,HUTCHINSON RIVER PARKWAY EAST,CO-OP CITY BOULEVARD,HUTCHINSON RIVER PARKWAY EAST,,BRONX,BARTOW AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/29/2020 09:29:27 PM,10 BRONX,2051410810,BRONX,1032480,256074,PHONE,Unspecified,BRONX,,,,,,,,40.86940672687580,-73.82561758281580,"(40.86940672687575, -73.82561758281584)"
45914877,03/29/2020 05:25:57 PM,03/29/2020 05:58:08 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Park/Playground,11101,40-11 10 STREET,10 STREET,40 AVENUE,41 AVENUE,40 AVENUE,41 AVENUE,,LONG ISLAND CITY,10 STREET,,Closed,,The Police Department responded to the complaint and a report was prepared.,03/29/2020 09:58:09 PM,01 QUEENS,4004700100,QUEENS,999634,214987,PHONE,Unspecified,QUEENS,,,,,,,,40.75675276693120,-73.94447106779800,"(40.75675276693122, -73.94447106779798)"
45915185,03/29/2020 09:31:10 AM,03/29/2020 08:26:46 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11232,770 3 AVENUE,3 AVENUE,25 STREET,26 STREET,25 STREET,26 STREET,,BROOKLYN,3 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 12:26:47 AM,07 BROOKLYN,3006530076,BROOKLYN,984119,180192,PHONE,Unspecified,BROOKLYN,,,,,,,,40.661262127726800,-74.00047217085510,"(40.661262127726815, -74.00047217085509)"
45915214,03/29/2020 08:47:02 AM,03/29/2020 09:07:31 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11226,1761 NOSTRAND AVENUE,NOSTRAND AVENUE,CLARENDON ROAD,AVENUE D,CLARENDON ROAD,AVENUE D,,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/29/2020 01:07:34 PM,17 BROOKLYN,3049470082,BROOKLYN,998490,173427,PHONE,Unspecified,BROOKLYN,,,,,,,,40.642682229055500,-73.94868823570840,"(40.642682229055545, -73.94868823570839)"
45914904,03/29/2020 05:14:45 PM,03/29/2020 05:47:14 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Park/Playground,11209,8302 COLONIAL ROAD,COLONIAL ROAD,83 STREET,84 STREET,83 STREET,84 STREET,,BROOKLYN,COLONIAL ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/29/2020 09:47:17 PM,10 BROOKLYN,3060130001,BROOKLYN,974376,167657,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62685074996770,-74.03557107896190,"(40.62685074996771, -74.03557107896188)"
45914909,03/29/2020 12:09:39 PM,03/29/2020 02:15:12 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,10036,9 AVENUE,9 AVENUE,9 AVENUE,WEST   42 STREET,9 AVENUE,WEST   42 STREET,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/29/2020 06:15:15 PM,04 MANHATTAN,,MANHATTAN,986291,215593,PHONE,Unspecified,MANHATTAN,,,,,,,,40.75842923013920,-73.99263277459290,"(40.75842923013922, -73.99263277459292)"
45914884,03/29/2020 05:32:46 PM,03/29/2020 09:13:47 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,10065,1107 1 AVENUE,1 AVENUE,EAST   60 STREET,EAST   61 STREET,EAST   60 STREET,EAST   61 STREET,,NEW YORK,1 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 01:13:49 AM,08 MANHATTAN,1014350028,MANHATTAN,994989,216401,PHONE,Unspecified,MANHATTAN,,,,,,,,40.76064069671800,-73.96123504999400,"(40.76064069671804, -73.96123504999397)"
45915190,03/29/2020 01:44:17 PM,03/29/2020 11:26:08 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11201,63 PEARL STREET,PEARL STREET,WATER STREET,ANCHORAGE PLACE,WATER STREET,ANCHORAGE PLACE,,BROOKLYN,PEARL STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/30/2020 03:26:09 AM,02 BROOKLYN,3000400001,BROOKLYN,987691,195377,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70294082911220,-73.9875896511449,"(40.70294082911219, -73.9875896511449)"
45915186,03/29/2020 05:23:11 PM,03/29/2020 05:55:21 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11233,65 SACKMAN STREET,SACKMAN STREET,FULTON STREET,HERKIMER STREET,FULTON STREET,HERKIMER STREET,,BROOKLYN,SACKMAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/29/2020 09:55:24 PM,16 BROOKLYN,3015540065,BROOKLYN,1010324,186075,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.677371249885900,-73.90599725912430,"(40.677371249885944, -73.90599725912426)"
45914905,03/29/2020 03:35:56 PM,03/29/2020 03:54:39 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,11354,147-16 NORTHERN BOULEVARD,NORTHERN BOULEVARD,147 STREET,149 STREET,147 STREET,149 STREET,,FLUSHING,NORTHERN BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/29/2020 07:54:42 PM,07 QUEENS,4050160027,QUEENS,1034362,218099,PHONE,Unspecified,QUEENS,,,,,,,,40.7651657648647,-73.81909651964570,"(40.7651657648647, -73.81909651964573)"
45915189,03/29/2020 06:18:45 PM,03/29/2020 06:45:16 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10004,46 BROADWAY,BROADWAY,MORRIS STREET,EXCHANGE ALLEY,MORRIS STREET,EXCHANGE ALLEY,,NEW YORK,BROADWAY,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/29/2020 10:45:18 PM,01 MANHATTAN,1000220024,MANHATTAN,980691,196622,PHONE,Unspecified,MANHATTAN,,,,,,,,40.706358014431600,-74.01283658696390,"(40.706358014431615, -74.01283658696394)"
45915211,03/29/2020 08:30:19 PM,03/29/2020 10:47:54 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,10457,1790 GRAND CONCOURSE,GRAND CONCOURSE,EAST  175 STREET,EAST  175 STREET,EAST  175 STREET,EAST  175 STREET,,BRONX,GRAND CONCOURSE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,03/30/2020 02:47:57 AM,05 BRONX,2027950014,BRONX,1009438,247772,PHONE,Unspecified,BRONX,,,,,,,,40.846716063716700,-73.90896031668020,"(40.846716063716656, -73.90896031668022)"
45911489,03/29/2020 08:52:17 AM,03/30/2020 02:56:59 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11418,124-10 JAMAICA AVENUE,JAMAICA AVENUE,124 STREET,125 STREET,124 STREET,125 STREET,,RICHMOND HILL,JAMAICA AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,03/30/2020 06:57:01 AM,09 QUEENS,4093330005,QUEENS,1032437,194661,PHONE,Unspecified,QUEENS,,,,,,,,40.70084504686770,-73.82621358009270,"(40.70084504686767, -73.82621358009268)"
45911492,03/30/2020 01:57:07 AM,03/30/2020 05:53:37 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10314,2000 RICHMOND AVENUE,RICHMOND AVENUE,AMSTERDAM PLACE,RIVINGTON AVENUE,AMSTERDAM PLACE,RIVINGTON AVENUE,,STATEN ISLAND,RICHMOND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 09:53:41 AM,02 STATEN ISLAND,5021000410,STATEN ISLAND,939032,157836,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.59978427781100,-74.16283187157670,"(40.59978427781095, -74.16283187157671)"
